month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,month_day_hour_min
7,23,5,0,3.22,545.63,0.00,2.486,447.45,28.86,420.13,35.34,329.20,45.64,53.84,'7_23_5_0'
7,23,5,15,3.28,402.21,0.00,2.581,445.70,28.87,449.33,34.57,194.27,46.08,52.35,'7_23_5_15'
7,23,5,30,3.32,438.99,0.00,2.674,446.55,28.84,452.87,34.77,194.20,51.27,52.59,'7_23_5_30'
7,23,5,45,3.37,450.91,0.00,2.765,451.41,28.76,449.87,34.91,193.40,47.15,52.73,'7_23_5_45'
7,23,6,0,3.42,429.49,0.00,2.857,459.35,27.83,451.20,34.80,194.53,50.62,52.64,'7_23_6_0'
7,23,6,15,3.47,413.63,0.00,2.927,447.16,26.47,452.20,34.78,193.27,53.20,52.53,'7_23_6_15'
7,23,6,30,3.52,375.35,0.00,2.983,385.32,24.89,454.93,34.59,194.20,59.20,52.48,'7_23_6_30'
7,23,6,45,3.55,327.03,0.00,3.034,352.56,25.48,459.87,34.29,195.47,78.88,52.28,'7_23_6_45'
7,23,7,0,3.59,301.93,0.00,3.043,342.73,25.27,459.00,34.24,195.87,76.13,52.16,'7_23_7_0'
7,23,7,15,3.62,289.93,0.00,3.025,407.13,27.76,461.27,34.15,197.53,73.73,51.80,'7_23_7_15'
7,23,7,30,3.64,267.40,0.00,3.013,446.99,28.90,461.27,34.07,197.33,73.77,52.10,'7_23_7_30'
7,23,7,45,3.67,260.13,0.00,2.995,481.63,29.71,462.33,33.97,197.67,74.01,51.93,'7_23_7_45'
7,23,8,0,3.69,97.07,11.05,2.962,540.00,31.30,463.53,33.63,91.33,71.33,50.99,'7_23_8_0'
7,23,8,15,3.68,0.00,20.06,2.923,611.70,30.78,465.47,33.75,6.53,72.72,50.97,'7_23_8_15'
7,23,8,30,3.67,0.00,52.04,2.860,608.66,31.01,470.60,33.41,6.73,71.07,50.55,'7_23_8_30'
7,23,8,45,3.64,0.00,75.07,2.775,632.53,29.78,468.93,33.28,6.73,72.17,50.54,'7_23_8_45'
7,23,9,0,3.61,0.00,143.04,2.682,652.34,28.54,431.27,32.81,6.67,73.55,50.12,'7_23_9_0'
7,23,9,15,3.58,0.00,163.92,2.587,643.43,28.76,430.47,32.84,6.40,71.58,50.16,'7_23_9_15'
7,23,9,30,3.54,0.00,180.60,2.500,624.84,30.01,435.67,32.54,6.53,70.32,49.64,'7_23_9_30'
7,23,9,45,3.50,0.00,173.17,2.419,621.57,30.09,432.00,32.75,6.67,69.24,50.01,'7_23_9_45'
7,23,10,0,3.46,0.00,199.21,2.337,614.78,30.41,437.20,32.44,6.20,67.25,49.71,'7_23_10_0'
7,23,10,15,3.41,0.00,190.05,2.261,598.43,31.16,435.60,32.51,6.67,66.62,49.78,'7_23_10_15'
7,23,10,30,3.37,0.00,197.83,2.191,600.92,31.16,438.73,32.36,6.53,66.70,49.77,'7_23_10_30'
7,23,10,45,3.33,0.00,180.50,2.114,613.22,30.64,435.73,32.50,6.40,66.99,49.67,'7_23_10_45'
7,23,11,0,3.29,0.00,198.20,2.040,602.27,31.19,442.47,32.14,6.80,65.40,49.35,'7_23_11_0'
7,23,11,15,3.24,0.00,201.67,1.983,592.18,31.67,441.13,32.24,6.67,64.47,49.35,'7_23_11_15'
7,23,11,30,3.19,0.00,155.95,1.944,580.88,32.31,436.67,32.44,6.53,64.86,49.72,'7_23_11_30'
7,23,11,45,3.15,0.00,158.26,1.915,580.77,32.23,438.87,32.35,6.33,66.00,49.58,'7_23_11_45'
7,23,12,0,3.12,0.00,141.35,1.895,568.25,32.63,437.40,32.38,6.67,63.90,49.48,'7_23_12_0'
7,23,12,15,3.08,0.00,137.92,1.889,560.58,32.70,437.40,32.42,6.87,64.55,49.71,'7_23_12_15'
7,23,12,30,3.05,0.00,77.85,1.879,569.96,32.65,435.27,32.55,80.47,62.64,50.08,'7_23_12_30'
7,23,12,45,3.02,0.00,31.15,1.871,567.96,32.56,431.07,32.78,114.67,65.94,50.44,'7_23_12_45'
7,23,13,0,3.00,0.00,27.17,1.861,573.88,32.54,429.80,32.88,114.13,64.44,50.33,'7_23_13_0'
7,23,13,15,2.98,0.00,43.89,1.845,575.03,32.55,431.53,32.78,114.00,64.77,50.35,'7_23_13_15'
7,23,13,30,2.96,0.00,44.37,1.825,580.04,32.19,434.27,32.64,111.60,64.24,50.29,'7_23_13_30'
7,23,13,45,2.94,0.00,75.61,1.792,590.95,31.48,436.73,32.46,92.67,65.08,50.01,'7_23_13_45'
7,23,14,0,2.91,0.00,144.72,1.755,605.40,30.80,439.87,32.25,6.40,64.81,49.64,'7_23_14_0'
7,23,14,15,2.88,0.00,119.69,1.717,604.50,30.88,440.87,32.22,7.00,69.15,49.41,'7_23_14_15'
7,23,14,30,2.84,0.00,90.19,1.677,591.00,31.69,435.93,32.52,6.60,66.68,49.54,'7_23_14_30'
7,23,14,45,2.81,0.00,81.93,1.642,591.59,31.61,436.73,32.46,6.93,68.79,49.48,'7_23_14_45'
7,23,15,0,2.79,0.00,107.68,1.609,584.38,31.90,439.47,32.27,6.93,66.32,49.62,'7_23_15_0'
7,23,15,15,2.76,0.00,71.03,1.575,585.48,31.99,434.20,32.58,6.53,68.88,49.71,'7_23_15_15'
7,23,15,30,2.73,0.00,39.17,1.545,584.95,32.08,435.60,32.51,7.20,69.67,49.86,'7_23_15_30'
7,23,15,45,2.71,0.15,30.40,1.522,575.57,32.35,434.20,32.61,7.67,68.82,49.99,'7_23_15_45'
7,23,16,0,2.69,94.96,0.00,1.511,564.48,32.70,432.93,32.66,113.60,69.52,50.36,'7_23_16_0'
7,23,16,15,2.69,62.39,0.00,1.510,539.94,32.67,430.07,32.82,112.33,66.75,50.38,'7_23_16_15'
7,23,16,30,2.69,92.07,0.00,1.509,537.13,32.76,432.20,32.71,114.13,68.51,50.22,'7_23_16_30'
7,23,16,45,2.69,83.13,0.00,1.509,534.85,32.80,433.33,32.72,113.67,67.03,50.18,'7_23_16_45'
7,23,17,0,2.69,73.63,0.00,1.509,510.02,32.62,433.00,32.67,114.07,67.98,50.17,'7_23_17_0'
7,23,17,15,2.68,96.60,0.00,1.510,524.05,32.06,431.93,32.78,112.67,69.67,50.24,'7_23_17_15'
7,23,17,30,2.68,73.16,0.00,1.509,497.39,30.82,432.33,32.73,121.07,68.61,50.25,'7_23_17_30'
7,23,17,45,2.68,72.87,0.00,1.510,512.97,29.96,434.80,32.56,152.93,71.54,50.24,'7_23_17_45'
7,23,18,0,2.68,82.09,0.00,1.502,496.18,29.93,432.20,32.77,151.33,69.40,50.48,'7_23_18_0'
7,23,18,15,2.67,96.02,0.00,1.487,497.93,29.93,433.00,32.65,151.27,70.88,50.36,'7_23_18_15'
7,23,18,30,2.67,61.34,20.78,1.471,507.81,30.41,434.80,32.58,101.13,69.05,49.73,'7_23_18_30'
7,23,18,45,2.66,0.00,66.64,1.458,525.19,30.99,440.80,32.22,7.47,67.32,49.63,'7_23_18_45'
7,23,19,0,2.64,0.00,94.43,1.441,534.96,31.03,442.07,32.16,7.67,65.58,49.18,'7_23_19_0'
7,23,19,15,2.61,0.00,75.00,1.415,556.15,30.94,438.87,32.33,7.53,67.13,49.73,'7_23_19_15'
7,23,19,30,2.58,0.00,60.39,1.390,561.65,30.95,439.33,32.29,7.27,67.60,49.46,'7_23_19_30'
7,23,19,45,2.56,52.37,7.86,1.357,562.42,30.91,438.00,32.35,128.00,68.25,50.05,'7_23_19_45'
7,23,20,0,2.55,45.68,0.00,1.323,586.56,30.93,437.80,32.39,146.07,70.45,50.18,'7_23_20_0'
7,23,20,15,2.54,10.41,15.00,1.286,597.53,30.22,437.27,32.37,107.47,70.20,49.89,'7_23_20_15'
7,23,20,30,2.52,0.00,77.25,1.247,615.19,30.15,443.27,32.04,30.60,69.97,49.14,'7_23_20_30'
7,23,20,45,2.49,0.00,57.25,1.205,616.49,29.98,440.60,32.18,7.40,71.58,49.45,'7_23_20_45'
7,23,21,0,2.47,0.00,71.96,1.139,602.36,30.37,442.53,32.08,7.00,70.01,49.45,'7_23_21_0'
7,23,21,15,2.44,0.00,93.35,1.065,601.54,30.33,444.47,31.93,7.20,69.31,49.37,'7_23_21_15'
7,23,21,30,2.41,0.00,44.03,0.993,586.37,30.49,436.00,32.27,7.20,71.10,49.43,'7_23_21_30'
7,23,21,45,2.39,0.00,28.40,0.927,575.09,30.41,438.80,32.24,7.13,69.08,49.36,'7_23_21_45'
7,23,22,0,2.37,2.56,12.92,0.869,556.99,30.46,437.80,32.32,7.73,71.16,49.57,'7_23_22_0'
7,23,22,15,2.35,31.10,3.38,0.836,522.66,30.50,439.00,32.30,37.20,70.06,49.44,'7_23_22_15'
7,23,22,30,2.34,139.52,0.00,0.811,515.49,30.54,436.80,32.42,119.40,70.53,50.05,'7_23_22_30'
7,23,22,45,2.34,153.60,0.00,0.796,514.23,30.47,435.13,32.50,120.47,70.95,50.06,'7_23_22_45'
7,23,23,0,2.35,207.61,0.00,0.790,498.63,30.45,436.53,32.44,171.87,68.26,50.31,'7_23_23_0'
7,23,23,15,2.36,215.23,0.00,0.781,508.47,30.57,432.60,32.68,169.93,70.74,50.52,'7_23_23_15'
7,23,23,30,2.38,229.26,0.00,0.780,489.51,30.55,431.20,32.75,170.53,71.64,50.48,'7_23_23_30'
7,23,23,45,2.39,252.65,0.00,0.780,475.16,30.07,430.40,32.78,167.60,73.20,50.48,'7_23_23_45'
7,24,0,0,2.41,212.67,0.00,0.789,524.43,28.73,431.00,32.75,121.13,77.32,50.27,'7_24_0_0'
7,24,0,15,2.43,193.97,0.00,0.833,536.53,28.90,433.47,32.64,87.33,76.21,50.10,'7_24_0_15'
7,24,0,30,2.44,220.39,0.00,0.883,510.21,28.84,431.13,32.79,86.67,72.93,50.26,'7_24_0_30'
7,24,0,45,2.46,267.85,0.00,0.933,543.47,28.83,430.80,32.81,85.27,51.94,50.40,'7_24_0_45'
7,24,1,0,2.48,276.23,0.00,0.987,528.43,28.80,427.60,32.97,85.93,48.93,50.40,'7_24_1_0'
7,24,1,15,2.51,306.91,0.00,1.039,511.43,28.84,428.20,32.95,113.87,51.50,50.72,'7_24_1_15'
7,24,1,30,2.53,337.76,0.00,1.100,501.42,28.89,432.80,33.31,132.07,49.41,50.89,'7_24_1_30'
7,24,1,45,2.57,350.51,0.00,1.169,478.88,28.84,444.00,33.36,129.47,49.59,50.93,'7_24_1_45'
7,24,2,0,2.60,381.89,0.00,1.233,508.61,29.25,439.80,33.59,129.07,51.19,51.18,'7_24_2_0'
7,24,2,15,2.64,388.47,0.00,1.299,486.77,29.98,435.60,33.84,128.67,46.42,51.41,'7_24_2_15'
7,24,2,30,2.68,394.93,0.00,1.373,500.68,30.81,435.27,33.87,127.13,45.74,51.44,'7_24_2_30'
7,24,2,45,2.73,407.84,0.00,1.457,489.60,31.00,431.13,34.05,127.93,44.55,51.44,'7_24_2_45'
7,24,3,0,2.77,406.97,0.00,1.543,494.04,30.98,433.00,33.93,127.60,43.61,51.35,'7_24_3_0'
7,24,3,15,2.81,403.70,0.00,1.626,481.49,30.94,436.67,33.77,126.13,46.41,51.28,'7_24_3_15'
7,24,3,30,2.85,391.73,0.00,1.710,492.90,30.91,434.40,33.88,139.20,45.21,51.57,'7_24_3_30'
7,24,3,45,2.89,424.23,0.00,1.794,475.09,30.99,429.93,34.19,160.93,44.51,51.83,'7_24_3_45'
7,24,4,0,2.94,427.11,0.00,1.885,462.94,30.99,427.27,34.30,161.13,43.53,51.93,'7_24_4_0'
7,24,4,15,2.98,431.42,0.00,1.980,467.23,31.00,429.00,34.23,161.13,43.15,52.12,'7_24_4_15'
7,24,4,30,3.03,431.25,0.00,2.075,458.70,30.99,426.73,34.36,160.47,43.37,52.00,'7_24_4_30'
7,24,4,45,3.08,416.33,0.00,2.168,471.93,30.93,431.33,34.12,161.73,43.81,51.96,'7_24_4_45'
7,24,5,0,3.12,414.65,0.00,2.261,469.17,30.99,429.87,34.21,160.33,42.96,51.93,'7_24_5_0'
7,24,5,15,3.16,399.35,0.00,2.356,463.33,30.89,428.73,34.29,160.47,44.88,52.03,'7_24_5_15'
7,24,5,30,3.21,414.15,0.00,2.449,467.21,30.94,426.33,34.41,159.13,41.24,52.16,'7_24_5_30'
7,24,5,45,3.25,421.40,0.00,2.545,459.97,30.97,427.20,34.39,159.53,43.91,52.18,'7_24_5_45'
7,24,6,0,3.30,404.46,0.00,2.637,497.57,30.95,427.13,34.41,158.53,42.42,52.17,'7_24_6_0'
7,24,6,15,3.34,394.53,0.00,2.729,493.85,31.07,426.87,34.40,159.73,45.16,52.16,'7_24_6_15'
7,24,6,30,3.38,377.99,0.00,2.821,509.34,30.83,429.20,34.27,159.73,51.02,51.93,'7_24_6_30'
7,24,6,45,3.42,344.18,0.00,2.893,336.31,25.88,430.53,34.20,172.13,79.00,52.04,'7_24_6_45'
7,24,7,0,3.45,348.86,0.00,2.900,279.56,23.81,431.00,34.19,190.40,81.28,52.10,'7_24_7_0'
7,24,7,15,3.48,323.01,0.00,2.900,355.89,25.46,431.87,34.13,194.67,78.11,52.09,'7_24_7_15'
7,24,7,30,3.51,310.73,0.00,2.900,418.60,26.77,432.27,34.14,196.40,79.74,52.09,'7_24_7_30'
7,24,7,45,3.54,293.85,0.00,2.899,486.70,28.78,433.00,34.04,197.47,79.21,52.08,'7_24_7_45'
7,24,8,0,3.56,249.95,0.00,2.877,513.03,30.12,429.47,34.01,183.87,73.02,52.02,'7_24_8_0'
7,24,8,15,3.59,131.37,0.00,2.845,571.89,32.55,438.13,33.69,94.67,70.53,51.19,'7_24_8_15'
7,24,8,30,3.59,58.68,4.49,2.805,591.31,31.58,441.40,33.44,66.53,71.10,50.93,'7_24_8_30'
7,24,8,45,3.58,0.00,29.52,2.767,585.97,31.87,433.27,33.44,6.47,70.64,50.58,'7_24_8_45'
7,24,9,0,3.56,0.00,65.45,2.725,588.83,31.72,437.73,33.13,6.67,67.80,50.35,'7_24_9_0'
7,24,9,15,3.54,0.00,63.95,2.686,601.69,31.05,438.27,33.12,6.87,69.47,50.35,'7_24_9_15'
7,24,9,30,3.51,0.00,88.73,2.643,609.35,30.75,439.33,33.01,6.47,69.85,50.23,'7_24_9_30'
7,24,9,45,3.48,0.00,106.09,2.603,612.22,30.61,440.87,32.91,6.53,66.60,50.03,'7_24_9_45'
7,24,10,0,3.45,0.00,163.00,2.559,622.03,30.08,446.53,32.58,6.73,69.45,49.74,'7_24_10_0'
7,24,10,15,3.41,0.00,156.35,2.498,595.40,31.50,448.27,32.50,6.67,64.39,49.89,'7_24_10_15'
7,24,10,30,3.37,0.00,143.28,2.443,596.63,31.48,444.87,32.67,6.60,64.75,49.81,'7_24_10_30'
7,24,10,45,3.33,0.00,134.01,2.383,595.57,31.56,444.27,32.68,6.67,64.54,49.76,'7_24_10_45'
7,24,11,0,3.30,0.00,141.92,2.333,600.00,31.48,445.80,32.60,6.60,65.07,49.84,'7_24_11_0'
7,24,11,15,3.26,0.00,153.85,2.280,594.01,31.61,446.27,32.54,6.53,63.78,49.84,'7_24_11_15'
7,24,11,30,3.22,0.00,134.45,2.240,585.17,32.10,447.13,32.48,6.40,64.33,49.52,'7_24_11_30'
7,24,11,45,3.18,0.00,127.07,2.212,591.10,31.78,444.80,32.61,6.67,64.79,49.65,'7_24_11_45'
7,24,12,0,3.15,0.00,102.39,2.183,581.73,32.33,444.93,32.61,6.73,64.13,49.72,'7_24_12_0'
7,24,12,15,3.11,0.00,114.68,2.157,576.44,32.42,435.53,32.57,6.67,67.27,49.86,'7_24_12_15'
7,24,12,30,3.08,0.00,107.83,2.140,573.05,32.41,423.47,32.58,6.27,63.69,49.90,'7_24_12_30'
7,24,12,45,3.05,1.01,101.99,2.124,580.07,32.33,425.13,32.54,13.67,64.83,49.69,'7_24_12_45'
7,24,13,0,3.02,5.69,7.33,2.109,578.20,32.36,419.93,32.82,114.87,67.15,50.45,'7_24_13_0'
7,24,13,15,3.00,7.86,8.82,2.086,590.21,31.97,420.53,32.81,114.87,66.88,50.55,'7_24_13_15'
7,24,13,30,2.99,22.53,0.39,2.051,592.26,31.89,420.47,32.84,112.80,70.29,50.56,'7_24_13_30'
7,24,13,45,2.98,3.77,17.99,2.015,597.15,31.47,421.67,32.75,114.60,66.93,50.28,'7_24_13_45'
7,24,14,0,2.96,0.00,91.63,1.976,610.69,30.60,428.20,32.36,42.33,68.59,49.63,'7_24_14_0'
7,24,14,15,2.93,0.00,75.57,1.937,614.75,30.41,423.93,32.61,6.53,71.67,49.90,'7_24_14_15'
7,24,14,30,2.90,0.00,59.26,1.894,625.91,29.90,424.53,32.61,7.07,72.20,49.93,'7_24_14_30'
7,24,14,45,2.87,0.00,41.58,1.855,608.95,30.61,425.60,32.54,6.40,71.56,49.78,'7_24_14_45'
7,24,15,0,2.85,0.00,19.77,1.815,596.49,31.29,424.40,32.63,6.80,71.35,49.97,'7_24_15_0'
7,24,15,15,2.83,0.00,33.33,1.779,584.26,31.79,424.20,32.63,6.73,68.05,49.87,'7_24_15_15'
7,24,15,30,2.81,3.38,6.80,1.751,570.32,32.37,422.67,32.72,6.67,68.83,50.12,'7_24_15_30'
7,24,15,45,2.80,1.21,11.91,1.729,562.96,32.46,425.27,32.61,6.80,65.93,50.02,'7_24_15_45'
7,24,16,0,2.78,11.47,2.71,1.715,569.05,32.29,425.47,32.61,6.73,70.13,49.91,'7_24_16_0'
7,24,16,15,2.76,26.53,1.11,1.697,561.43,32.50,422.33,32.77,7.00,70.21,50.02,'7_24_16_15'
7,24,16,30,2.75,21.21,7.52,1.690,548.90,32.56,424.20,32.67,35.93,68.12,50.18,'7_24_16_30'
7,24,16,45,2.74,123.31,0.00,1.687,557.17,32.57,423.40,32.76,115.53,70.70,50.42,'7_24_16_45'
7,24,17,0,2.74,133.72,0.00,1.680,522.14,32.59,423.67,32.75,115.53,66.85,50.34,'7_24_17_0'
7,24,17,15,2.74,124.22,0.00,1.680,528.59,32.48,423.33,32.76,115.07,67.57,50.30,'7_24_17_15'
7,24,17,30,2.75,130.31,0.00,1.680,511.90,31.76,422.67,32.82,115.00,68.33,50.39,'7_24_17_30'
7,24,17,45,2.75,125.20,0.00,1.680,526.26,30.78,424.33,32.74,114.60,72.42,50.33,'7_24_17_45'
7,24,18,0,2.75,107.83,0.00,1.673,516.25,30.99,421.93,32.88,113.93,68.38,50.50,'7_24_18_0'
7,24,18,15,2.76,113.97,0.00,1.664,533.70,31.50,423.13,32.82,115.40,70.10,50.24,'7_24_18_15'
7,24,18,30,2.76,112.66,0.00,1.658,553.15,32.48,425.20,32.74,113.13,68.00,50.39,'7_24_18_30'
7,24,18,45,2.76,77.69,0.00,1.649,556.37,32.56,425.47,32.73,112.53,67.92,50.40,'7_24_18_45'
7,24,19,0,2.75,65.92,0.00,1.640,536.43,31.72,424.40,32.80,110.53,70.52,50.41,'7_24_19_0'
7,24,19,15,2.75,80.38,0.00,1.623,501.36,29.98,445.67,32.84,105.00,68.23,50.33,'7_24_19_15'
7,24,19,30,2.74,81.55,0.00,1.601,517.69,29.96,444.53,32.85,105.07,67.45,50.38,'7_24_19_30'
7,24,19,45,2.73,66.21,0.00,1.570,532.93,29.98,447.53,32.64,105.47,70.05,50.20,'7_24_19_45'
7,24,20,0,2.73,51.60,0.00,1.537,535.92,29.88,445.60,32.76,105.33,68.97,50.28,'7_24_20_0'
7,24,20,15,2.72,44.77,0.00,1.499,549.27,29.86,446.87,32.67,107.27,68.34,50.07,'7_24_20_15'
7,24,20,30,2.70,15.23,2.21,1.461,598.07,29.81,449.07,32.50,107.67,69.49,50.01,'7_24_20_30'
7,24,20,45,2.69,13.25,3.18,1.422,610.08,29.77,446.53,32.64,106.80,69.31,50.13,'7_24_20_45'
7,24,21,0,2.67,10.07,60.37,1.383,578.78,29.93,449.33,32.47,39.47,68.52,49.38,'7_24_21_0'
7,24,21,15,2.65,0.00,85.69,1.342,598.93,29.93,452.80,32.22,7.40,68.79,49.17,'7_24_21_15'
7,24,21,30,2.62,0.00,108.61,1.303,604.80,30.01,450.33,32.12,7.07,68.21,49.39,'7_24_21_30'
7,24,21,45,2.59,0.00,93.71,1.265,575.71,30.06,452.47,32.16,6.93,68.50,49.39,'7_24_21_45'
7,24,22,0,2.56,23.43,3.95,1.231,535.28,29.93,445.93,32.61,78.47,67.00,49.93,'7_24_22_0'
7,24,22,15,2.54,52.45,0.00,1.198,527.46,29.89,447.87,32.48,91.07,67.40,49.84,'7_24_22_15'
7,24,22,30,2.53,87.38,0.00,1.168,508.00,29.97,445.00,32.61,88.47,70.62,50.05,'7_24_22_30'
7,24,22,45,2.53,78.33,0.00,1.148,500.31,29.96,446.80,32.54,90.27,67.96,50.01,'7_24_22_45'
7,24,23,0,2.52,169.75,0.00,1.140,476.76,29.73,441.60,32.86,162.13,69.33,50.84,'7_24_23_0'
7,24,23,15,2.53,299.82,0.00,1.129,463.47,28.96,439.00,33.01,286.27,72.39,51.51,'7_24_23_15'
7,24,23,30,2.56,322.78,0.00,1.111,456.31,29.03,434.53,33.24,284.20,73.22,51.71,'7_24_23_30'
7,24,23,45,2.59,373.60,0.00,1.103,458.84,28.98,431.20,33.49,322.40,75.14,52.30,'7_24_23_45'
7,25,0,0,2.63,390.57,0.00,1.113,514.83,28.84,429.00,33.59,324.13,76.74,52.37,'7_25_0_0'
7,25,0,15,2.67,395.68,0.00,1.160,558.53,28.97,429.80,33.55,322.07,79.21,52.38,'7_25_0_15'
7,25,0,30,2.70,404.17,0.00,1.201,552.20,28.78,425.00,33.82,319.67,76.24,52.47,'7_25_0_30'
7,25,0,45,2.75,444.26,0.00,1.247,563.66,28.89,423.27,34.00,300.93,50.83,52.56,'7_25_0_45'
7,25,1,0,2.80,437.79,0.00,1.305,544.49,28.95,422.73,34.02,283.93,51.66,52.64,'7_25_1_0'
7,25,1,15,2.84,435.51,0.00,1.364,532.76,28.91,422.73,34.04,284.60,50.06,52.65,'7_25_1_15'
7,25,1,30,2.89,439.29,0.00,1.423,520.83,28.80,420.60,34.17,283.80,48.16,52.69,'7_25_1_30'
7,25,1,45,2.94,440.73,0.00,1.484,538.04,28.93,421.40,34.14,282.87,48.44,52.75,'7_25_1_45'
7,25,2,0,2.99,422.84,0.00,1.543,522.25,28.93,422.47,34.14,286.13,46.56,52.63,'7_25_2_0'
7,25,2,15,3.03,429.49,0.00,1.603,523.25,28.88,431.80,34.18,282.87,49.77,52.74,'7_25_2_15'
7,25,2,30,3.08,433.05,0.00,1.662,499.84,28.84,431.13,34.27,282.47,49.66,52.74,'7_25_2_30'
7,25,2,45,3.12,437.88,0.00,1.721,506.98,28.86,428.87,34.37,285.73,49.65,52.76,'7_25_2_45'
7,25,3,0,3.17,429.11,0.00,1.775,514.88,28.79,428.73,34.37,314.60,45.04,52.93,'7_25_3_0'
7,25,3,15,3.21,430.11,0.00,1.825,515.36,29.79,428.13,34.43,311.13,42.20,53.10,'7_25_3_15'
7,25,3,30,3.26,446.00,0.00,1.890,515.90,30.00,424.00,34.67,309.47,45.17,53.25,'7_25_3_30'
7,25,3,45,3.31,469.81,0.00,1.959,489.82,30.02,421.20,34.84,306.60,45.21,53.35,'7_25_3_45'
7,25,4,0,3.36,419.75,0.00,2.029,513.67,29.91,426.00,34.55,310.60,43.40,53.17,'7_25_4_0'
7,25,4,15,3.41,409.44,0.00,2.099,530.68,29.90,426.13,34.56,308.73,44.00,53.16,'7_25_4_15'
7,25,4,30,3.45,409.13,0.00,2.165,519.53,29.94,427.73,34.50,307.40,46.42,53.26,'7_25_4_30'
7,25,4,45,3.49,397.71,0.00,2.234,539.86,29.92,431.33,34.55,306.87,46.19,53.24,'7_25_4_45'
7,25,5,0,3.54,362.47,0.00,2.302,578.55,29.86,441.67,34.33,309.73,40.68,53.03,'7_25_5_0'
7,25,5,15,3.57,333.33,0.00,2.369,530.97,30.04,441.27,34.33,296.87,45.41,52.82,'7_25_5_15'
7,25,5,30,3.61,294.42,0.00,2.439,514.30,29.97,442.33,34.22,246.07,43.24,52.39,'7_25_5_30'
7,25,5,45,3.63,309.99,0.00,2.507,504.54,30.05,444.13,34.14,245.67,46.54,52.44,'7_25_5_45'
7,25,6,0,3.66,285.00,0.00,2.579,517.78,29.85,445.87,34.03,247.67,43.50,52.37,'7_25_6_0'
7,25,6,15,3.69,250.39,0.00,2.640,561.01,29.88,447.47,33.94,248.00,45.75,52.22,'7_25_6_15'
7,25,6,30,3.71,242.43,0.00,2.693,599.06,29.73,446.27,33.99,247.80,53.10,52.22,'7_25_6_30'
7,25,6,45,3.73,130.89,0.00,2.730,550.97,28.37,449.53,33.77,183.93,71.62,51.78,'7_25_6_45'
7,25,7,0,3.74,5.84,5.60,2.733,514.09,28.86,452.87,33.52,98.47,68.21,51.13,'7_25_7_0'
7,25,7,15,3.72,0.00,25.03,2.723,520.75,29.84,452.60,33.53,80.33,64.89,50.97,'7_25_7_15'
7,25,7,30,3.70,0.00,54.20,2.696,550.82,29.82,455.87,33.34,83.27,63.50,50.84,'7_25_7_30'
7,25,7,45,3.68,0.00,79.18,2.654,591.46,29.18,457.73,33.20,25.40,68.73,50.42,'7_25_7_45'
7,25,8,0,3.65,0.00,131.38,2.585,595.97,29.01,454.47,32.99,7.07,67.27,49.99,'7_25_8_0'
7,25,8,15,3.61,0.00,177.91,2.493,617.17,27.44,460.60,32.84,7.07,71.24,49.89,'7_25_8_15'
7,25,8,30,3.57,0.00,199.51,2.399,625.36,26.76,465.47,32.63,6.07,71.74,49.84,'7_25_8_30'
7,25,8,45,3.53,0.00,198.63,2.302,634.49,24.08,466.07,32.56,6.20,76.05,49.69,'7_25_8_45'
7,25,9,0,3.48,0.00,183.15,2.195,626.52,22.73,467.73,32.45,7.13,80.02,49.60,'7_25_9_0'
7,25,9,15,3.44,0.00,205.77,2.090,635.89,22.65,465.20,32.44,7.60,83.47,49.63,'7_25_9_15'
7,25,9,30,3.39,0.00,208.66,1.981,631.16,22.84,470.67,32.21,7.40,79.52,49.17,'7_25_9_30'
7,25,9,45,3.35,0.00,197.01,1.877,641.26,24.60,467.47,32.44,6.87,77.84,49.58,'7_25_9_45'
7,25,10,0,3.30,0.00,379.49,1.785,691.67,31.23,453.00,30.73,210.00,65.10,46.50,'7_25_10_0'
7,25,10,15,3.23,0.00,400.37,1.703,654.40,31.46,432.80,30.64,209.60,63.65,46.56,'7_25_10_15'
7,25,10,30,3.15,0.00,420.62,1.624,664.33,31.50,429.00,30.12,207.20,60.15,46.07,'7_25_10_30'
7,25,10,45,3.08,0.00,359.52,1.547,647.52,31.24,401.73,30.51,132.53,60.11,47.12,'7_25_10_45'
7,25,11,0,3.01,0.00,166.90,1.468,636.86,29.54,376.80,31.88,91.80,65.52,49.59,'7_25_11_0'
7,25,11,15,2.97,0.00,144.58,1.391,610.68,31.04,376.53,31.96,88.07,63.66,49.56,'7_25_11_15'
7,25,11,30,2.93,0.00,196.66,1.321,599.21,31.46,380.13,31.83,6.60,62.31,48.90,'7_25_11_30'
7,25,11,45,2.88,0.00,188.89,1.277,586.39,31.95,381.87,31.78,6.40,62.11,48.99,'7_25_11_45'
7,25,12,0,2.84,0.00,195.85,1.242,583.51,31.79,384.40,31.65,6.73,62.62,49.07,'7_25_12_0'
7,25,12,15,2.79,0.00,102.23,1.211,581.95,31.89,376.47,32.13,104.93,60.83,49.74,'7_25_12_15'
7,25,12,30,2.76,0.00,62.54,1.189,559.49,32.01,376.60,32.18,112.20,63.29,49.88,'7_25_12_30'
7,25,12,45,2.73,0.00,84.23,1.169,567.22,31.97,378.33,32.13,113.00,61.96,49.71,'7_25_12_45'
