num,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu
20553,8,3,2,0,3.21,411.51,0,1.257,604.65,31.57,434.87,34.24,197.73,0,52.33
20554,8,3,2,15,3.25,418.21,0,1.322,570.34,32.5,432.87,34.33,197.8,0,52.34
20555,8,3,2,30,3.29,387.05,0,1.393,600.96,33.54,435.87,34.21,198.6,0,52.19
20556,8,3,2,45,3.33,413.19,0,1.473,605.5,33.96,432.6,34.41,197.93,0,52.31
20557,8,3,3,0,3.37,379.96,0,1.551,606.69,33.99,434.93,34.24,198.47,0,51.95
20558,8,3,3,15,3.41,360.11,0,1.619,603.48,34.02,434.73,34.23,198.4,0,51.98
20559,8,3,3,30,3.44,378.22,0,1.691,604.15,33.97,433.73,34.33,197.8,0,52.2
20560,8,3,3,45,3.47,427.23,0,1.763,572.23,34.07,427.07,34.68,196.33,0,52.55
20561,8,3,4,0,3.52,383.25,0,1.838,598.09,33.9,432.27,34.36,198.33,0,52.16
20562,8,3,4,15,3.55,367.42,0,1.913,625.46,34.01,433.13,34.29,197.13,0,52.25
20563,8,3,4,30,3.59,382.53,0,1.987,596.69,34.05,433.53,34.3,196.8,0,52.47
20564,8,3,4,45,3.63,353.83,0,2.06,605.54,34.01,434.27,34.28,198.13,0,52.26
20565,8,3,5,0,3.66,319.51,0,2.133,600.94,34.03,435.27,34.2,198.07,0,52.18
20566,8,3,5,15,3.69,309.94,0,2.21,615.25,33.99,435.87,34.13,197.93,0,52.23
20567,8,3,5,30,3.72,317.13,0,2.302,619.47,33.93,435.27,34.18,196.8,0,52.13
20568,8,3,5,45,3.74,333.53,0,2.383,609.26,34.01,434.33,34.26,197.13,0,52.1
20569,8,3,6,0,3.77,278.54,0,2.459,622.24,33.93,434.6,34.22,197,0,52.28
20570,8,3,6,15,3.79,261.59,0,2.535,647.72,33.96,437.93,34.01,197.53,0,52
20571,8,3,6,30,3.81,137.73,0.58,2.606,624.93,31.18,436.6,33.75,87.8,0,51.22
20572,8,3,6,45,3.81,19.95,1.01,2.647,518.25,28.07,424.53,33.54,8.73,0,50.83
20573,8,3,7,0,3.8,5.12,24.89,2.642,525.05,29.37,422.33,33.42,8.53,0,50.9
20574,8,3,7,15,3.78,0,54.02,2.621,596.04,31.78,408.4,33.2,14,0,50.73
20575,8,3,7,30,3.75,0,105.76,2.598,593.74,32,413.2,32.97,39.8,38.89,50.48
20576,8,3,7,45,3.72,0,149.25,2.565,620.63,32.35,416,32.78,39.67,66.34,50.29
20577,8,3,8,0,3.68,0,79.28,2.524,634.67,32.29,407.6,32.9,103.53,73.09,50.39
20578,8,3,8,15,3.65,0,279.23,2.478,688.43,32.89,429.73,31.91,157.53,73.64,48.33
20579,8,3,8,30,3.59,0,178.92,2.407,703.41,32.93,420.6,32.57,28.2,62.82,50.05
20580,8,3,8,45,3.54,0,163.47,2.325,691.31,33.01,418.13,32.71,6.67,78.11,49.97
20581,8,3,9,0,3.5,0,162.03,2.225,690.37,32.9,421.93,32.52,7.27,66.44,49.72
20582,8,3,9,15,3.46,0,173.31,2.121,693.33,32.93,423.07,32.38,7.07,69.33,49.59
20583,8,3,9,30,3.42,0,169.36,2.016,695.57,32.96,424.53,32.36,7.47,67.96,49.61
20584,8,3,9,45,3.38,0,157.46,1.928,694.58,33.98,423.2,32.41,7.67,70.96,49.61
20585,8,3,10,0,3.33,0,173.42,1.857,676.11,33.99,426.87,32.22,19.6,69.7,49.46
20586,8,3,10,15,3.29,0,283.03,1.801,664.42,34.01,438.33,31.55,150.8,62.51,48.12
20587,8,3,10,30,3.23,0,285.55,1.758,669.12,34.01,443,31.27,150.53,62.11,47.78
20588,8,3,10,45,3.17,0,271.33,1.712,666.99,34.05,439.67,31.46,151.47,64.2,47.91
20589,8,3,11,0,3.1,0,221.37,1.668,657.42,34.05,434.6,31.72,110.33,71.13,48.82
20590,8,3,11,15,3.06,0,121.91,1.637,645.66,34.02,425.47,32.28,12.73,70.67,49.55
20591,8,3,11,30,3.02,0,189.87,1.62,623.25,33.99,436.07,31.63,119.53,72.51,48.09
20592,8,3,11,45,2.97,0,228.11,1.608,617.03,34.02,438.4,31.52,152.27,65.87,48
20593,8,3,12,0,2.92,0.87,85.94,1.595,572.45,32.84,423.93,32.33,149.73,76.89,49.78
20594,8,3,12,15,2.89,38.09,0,1.59,557.87,32.97,419.33,32.66,164.4,79.43,50.48
20595,8,3,12,30,2.87,45.61,0,1.585,560.06,32.88,419.47,32.66,163.13,78.68,50.41
20596,8,3,12,45,2.86,44.31,0.87,1.584,550.06,32.88,418.2,32.69,158.13,80.16,50.39
20597,8,3,13,0,2.85,3.04,14.08,1.574,541.8,30.88,424,32.41,105.6,78.09,49.95
20598,8,3,13,15,2.83,0.58,32.03,1.55,553.54,30.95,422.53,32.48,103.6,76.17,50.06
20599,8,3,13,30,2.8,0.91,21.12,1.519,547.88,30.99,422.13,32.51,104,79.38,50.05
20600,8,3,13,45,2.78,0.34,20.19,1.488,547.8,30.92,421.33,32.57,104.53,80.1,50.1
20601,8,3,14,0,2.76,0,52.72,1.455,560.75,30.93,425.8,32.29,65.27,78.88,49.84
20602,8,3,14,15,2.73,0,118.16,1.417,569.18,30.93,430,32.05,8.67,73.8,49.25
20603,8,3,14,30,2.7,0,118.17,1.385,567.83,31.01,430.6,32.03,8.53,78.88,49.24
20604,8,3,14,45,2.66,0,82.8,1.347,567.42,30.98,428.13,32.2,8.87,75.44,49.47
20605,8,3,15,0,2.63,0,68.81,1.315,570.47,31.26,427.2,32.25,8.93,77.36,49.62
20606,8,3,15,15,2.6,0,71.57,1.287,579.99,32.19,429.87,32.07,8.53,79.87,49.5
20607,8,3,15,30,2.57,0,70.12,1.271,566.04,32.67,429.4,32.14,8.93,78.73,49.58
20608,8,3,15,45,2.54,0.48,52.91,1.26,569.05,32.77,428.2,32.16,9.2,78.44,49.52
20609,8,3,16,0,2.52,63.57,3.23,1.26,535.56,32.96,423.8,32.49,88.8,79.89,50.03
20610,8,3,16,15,2.51,97.6,0,1.26,503.44,31.16,422.6,32.52,128.67,78.56,50.29
20611,8,3,16,30,2.5,77.88,0,1.26,459.12,29.97,422.4,32.53,114.73,79.93,50.1
20612,8,3,16,45,2.49,144.48,0,1.26,426.04,29.15,419.93,32.68,188.87,77.61,50.82
20613,8,3,17,0,2.5,266.72,0,1.26,422.19,27.62,418.33,32.79,317.27,80.81,51.48
20614,8,3,17,15,2.52,237.75,0,1.26,430.68,27.22,420.53,32.67,318,79.12,51.28
20615,8,3,17,30,2.53,100.51,0,1.26,467.23,29.23,434.27,32.31,148.87,77.39,49.93
20616,8,3,17,45,2.53,31.49,0.24,1.26,482.02,29.82,439.33,32.44,96.27,79.18,49.96
20617,8,3,18,0,2.52,9.93,23.29,1.257,510.02,29.84,443.8,32.2,66.73,79.2,49.61
20618,8,3,18,15,2.5,0,58.84,1.259,487.45,29.48,445.53,32.1,10.13,80.86,49.2
20619,8,3,18,30,2.47,0,50.35,1.251,488.17,29.5,443.53,32.18,10.13,81.73,49.42
20620,8,3,18,45,2.45,0,35.01,1.237,518.77,30.92,442.93,32.22,9.67,79.24,49.32
20621,8,3,19,0,2.42,1.01,37.14,1.225,523.55,31.73,445,32.07,67.27,77.13,49.52
20622,8,3,19,15,2.4,35.83,0.09,1.22,532.41,32.08,440.8,32.29,102.27,80.27,49.86
20623,8,3,19,30,2.38,39.83,0,1.219,549.08,32.01,440.33,32.33,102.4,77.59,49.79
20624,8,3,19,45,2.37,29.22,0.58,1.207,547.98,31.99,441.2,32.27,103.27,76.73,49.8
20625,8,3,20,0,2.36,28.02,2.65,1.19,560.22,32.01,441.8,32.24,103.27,73.45,49.69
20626,8,3,20,15,2.34,0,12.59,1.163,587.93,31.84,440.87,32.22,101.87,65.79,49.63
20627,8,3,20,30,2.32,1.35,44.8,1.13,601.61,30.91,448.67,31.76,53.27,70.15,49.12
20628,8,3,20,45,2.3,0,65.64,1.091,605.3,30.77,447.13,31.9,9.47,75.74,49.12
20629,8,3,21,0,2.27,2.41,22.38,1.05,621.27,29.76,443.47,32.05,86.73,70.49,49.49
20630,8,3,21,15,2.24,47.9,0.05,0.996,601.57,31.19,434.07,31.97,185.33,71.34,49.82
20631,8,3,21,30,2.23,19.63,1.54,0.937,579.32,31.4,411.87,31.97,193.27,71.68,50.03
20632,8,3,21,45,2.21,74.99,0,0.891,585.01,31.56,415.47,32.02,210.13,69.22,50.19
20633,8,3,22,0,2.21,90.81,0,0.857,566.98,32.22,415.8,32.05,209.6,79.02,50.22
20634,8,3,22,15,2.2,78.7,0,0.846,566.1,32.56,417.13,32.09,210.13,74.1,50.26
20635,8,3,22,30,2.19,190.29,0,0.84,529.2,31.51,416.27,32.11,281.93,77.12,50.71
20636,8,3,22,45,2.2,190.39,0,0.84,485.46,31.16,413.47,32.35,288.07,79.12,50.99
20637,8,3,23,0,2.21,300.45,0,0.838,508.14,29.92,409.2,32.59,284,26.94,51.12
20638,8,3,23,15,2.23,351.67,0,0.823,520.82,30,410.67,32.8,290.4,0.35,51.48
20639,8,3,23,30,2.27,387.06,0,0.82,510.13,29.99,413.33,33.03,296.73,0.11,51.71
20640,8,3,23,45,2.3,377.22,0,0.814,504.5,29.92,412.13,33.07,278.33,0,51.43
20641,8,4,0,0,2.34,328.13,0,0.822,615.59,31.91,424.53,32.95,205.93,0,50.9
20642,8,4,0,15,2.37,395.41,0,0.87,636.24,32.1,471.67,33.48,203.53,0,51.29
20643,8,4,0,30,2.4,439.09,0,0.921,615.03,32.38,466.53,33.73,201.2,0,51.69
20644,8,4,0,45,2.45,455.15,0,0.973,618.02,32.61,459.87,34.07,200.67,0,51.84
20645,8,4,1,0,2.5,440.26,0,1.025,623.88,32.74,455,33.73,200.13,0,51.58
20646,8,4,1,15,2.55,439.44,0,1.096,608.48,33.41,450.13,33.94,200.07,0,51.91
20647,8,4,1,30,2.59,451.54,0,1.178,614.87,33.38,449.87,33.99,199.6,0,51.94
20648,8,4,1,45,2.64,452.78,0,1.259,603.29,33.59,448.4,34.06,199.27,0,52.03
20649,8,4,2,0,2.69,447.2,0,1.336,601.4,33.32,448.6,34.01,199.07,0,51.85
20650,8,4,2,15,2.73,442.38,0,1.416,628.04,33.18,448.47,34.02,199.2,0,51.95
20651,8,4,2,30,2.78,469.49,0,1.495,628.43,33.55,443.07,34.3,198.33,0,52.35
20652,8,4,2,45,2.83,476.31,0,1.575,579.72,34.05,441.87,34.41,197.4,0,52.33
20653,8,4,3,0,2.88,452,0,1.653,599.6,33.99,446,34.16,198.4,0,52.03
20654,8,4,3,15,2.93,435.9,0,1.733,553.3,34.06,443.4,34.26,199.47,0,52.01
20655,8,4,3,30,2.97,464.78,0,1.818,532.08,34.03,440.6,34.46,198.4,0,52.25
20656,8,4,3,45,3.02,492.59,0,1.908,553.83,34.02,438.2,34.63,197.53,0,52.5
20657,8,4,4,0,3.08,467.24,0,2.007,558.06,33.9,436.67,34.54,197.2,0,52.28
20658,8,4,4,15,3.12,477.57,0,2.106,562.63,34.03,426.67,34.63,209.47,0,52.62
20659,8,4,4,30,3.18,470.1,0,2.204,562.25,33.97,426.93,34.63,210.53,0,52.64
20660,8,4,4,45,3.22,468.37,0,2.303,597.78,34.03,426.07,34.7,243.47,0,52.96
20661,8,4,5,0,3.27,494.65,0,2.4,575.86,33.99,422.07,34.91,277.8,0,53.39
20662,8,4,5,15,3.33,518.17,0,2.495,598.83,33.97,419.73,35.1,318.07,0,53.82
20663,8,4,5,30,3.38,515.72,0,2.592,563.97,34.02,421.33,35,317.53,0,53.9
20664,8,4,5,45,3.44,439.52,0,2.689,581.74,33.99,428.6,34.6,218.93,0,52.55
20665,8,4,6,0,3.49,383.85,0,2.785,592.83,34.01,431.73,34.37,197.33,0,52.29
20666,8,4,6,15,3.52,337.13,0,2.879,610.68,34,435.87,34.12,198.67,0,52.17
20667,8,4,6,30,3.56,318.43,0,2.971,611.78,33.56,436.13,34.1,204.13,0,52.2
20668,8,4,6,45,3.59,331.49,0,3.032,479.52,27.2,435.6,34.16,231.67,0,52.39
20669,8,4,7,0,3.61,256.13,0,3.036,449.61,27.14,438.53,33.93,199.93,0,51.9
20670,8,4,7,15,3.63,119.31,0,3.019,556.53,30.49,440.2,33.81,66.87,0,51.12
20671,8,4,7,30,3.64,16.07,16.25,2.993,577.3,30.76,445.27,33.54,8.53,33.31,50.76
20672,8,4,7,45,3.62,0,20.05,2.955,583.25,30.82,446.53,33.4,8.53,78.39,50.5
20673,8,4,8,0,3.6,0,49.43,2.901,606.15,30.76,450.33,33.2,8.6,78.12,50.27
20674,8,4,8,15,3.57,0,89.46,2.817,617.09,30.29,434.4,32.95,8.53,81.23,50.34
20675,8,4,8,30,3.54,0,190.87,2.706,655.73,32.04,422.87,32.29,94.33,77.95,49.2
20676,8,4,8,45,3.49,0,251.64,2.592,697.71,32.93,427.8,31.96,153.93,63.95,48.46
20677,8,4,9,0,3.44,0,262.54,2.487,671.46,32.96,430.67,31.77,154.53,75.97,48.24
20678,8,4,9,15,3.38,0,225.83,2.393,666.18,32.79,427.53,32.01,104.87,73.23,49.12
20679,8,4,9,30,3.33,0,135.84,2.299,657.36,31.96,419.07,32.51,49.73,80.13,50.01
20680,8,4,9,45,3.3,0,134.32,2.209,639.07,31.98,421.47,32.41,48.8,76.71,49.9
20681,8,4,10,0,3.26,0,136.14,2.134,644.54,31.92,421.2,32.42,49.8,75.23,49.82
20682,8,4,10,15,3.22,0,130.69,2.06,653.53,31.96,422.8,32.31,50.53,72.26,49.76
20683,8,4,10,30,3.18,0,122.07,1.983,626.72,32.05,424,32.29,48.87,78.18,49.8
20684,8,4,10,45,3.14,0,148.15,1.922,600.95,31.99,392.13,32.15,51.13,77.16,49.56
20685,8,4,11,0,3.1,0,74.27,1.871,600.53,31.14,374.07,32.46,156.53,74.17,50.68
20686,8,4,11,15,3.08,0,186.43,1.823,588.08,31.56,388.33,31.8,21,66.77,48.93
20687,8,4,11,30,3.03,0,155.52,1.78,587.4,31.63,411.73,32.05,8.8,75.75,49.39
20688,8,4,11,45,2.99,0,119.55,1.739,577.25,32.15,425.6,32.36,8.67,79.8,49.71
20689,8,4,12,0,2.96,0,131.61,1.716,571.37,32.56,427.47,32.27,8.47,77.88,49.4
20690,8,4,12,15,2.92,0,106.77,1.703,567.42,32.78,426.53,32.34,8.8,75.52,49.53
20691,8,4,12,30,2.89,0,105.61,1.696,574.7,32.47,427,32.34,8.67,73.48,49.54
20692,8,4,12,45,2.85,0,107.21,1.69,549.43,32.48,428.07,32.24,46,76.6,49.7
20693,8,4,13,0,2.82,2.56,9.59,1.69,562.87,30.93,422.8,32.59,128.27,78.18,50.19
20694,8,4,13,15,2.8,3.33,14.66,1.68,542.94,30.92,421.13,32.64,129,79.31,50.21
20695,8,4,13,30,2.78,13.51,4.35,1.652,553,30.99,421.4,32.61,127.93,79.48,50.22
20696,8,4,13,45,2.76,10.31,5.4,1.626,557.4,30.96,422.8,32.57,128.4,80.64,50.28
20697,8,4,14,0,2.75,0,29.82,1.591,602.56,30.67,424.4,32.46,127.2,76.96,50.12
20698,8,4,14,15,2.73,3.13,17.54,1.553,594.82,30.86,422.93,32.52,125.6,79.72,50.15
20699,8,4,14,30,2.7,2.13,82.93,1.516,582.12,30.97,428.27,32.18,32.67,80.26,49.54
20700,8,4,14,45,2.68,0,83.67,1.481,574.06,30.97,427.47,32.27,9.33,75.57,49.44
20701,8,4,15,0,2.65,0,90.71,1.445,573.96,31.19,430.27,32.11,9.13,78.92,49.46
20702,8,4,15,15,2.62,0,97.17,1.414,573.65,31.88,428.47,32.12,9.33,77.63,49.6
20703,8,4,15,30,2.59,0,63.42,1.391,564.31,31.84,428.73,32.18,9.47,75.22,49.56
20704,8,4,15,45,2.56,0,45.85,1.375,546.89,32.07,428.87,32.16,9.2,78.64,49.53
20705,8,4,16,0,2.54,0,35.06,1.364,553.62,32.34,427.8,32.21,9,78.75,49.39
20706,8,4,16,15,2.52,0,48.07,1.36,547.36,32.84,428.73,32.14,9.07,78.75,49.52
20707,8,4,16,30,2.49,49.57,14.07,1.36,515.7,32.97,424.4,32.44,92,80.29,50.31
20708,8,4,16,45,2.48,162.86,0,1.36,509.72,32.03,441.87,32.67,164.27,79.82,50.42
20709,8,4,17,0,2.48,132.23,0,1.36,497.77,31.8,448.2,32.59,150.27,79.95,50.29
20710,8,4,17,15,2.49,128.03,0,1.36,513.51,31.32,447.07,32.61,150.4,79.73,50.33
20711,8,4,17,30,2.49,71.75,0,1.36,518.84,31.52,447.67,32.55,150.07,79.8,50.24
20712,8,4,17,45,2.48,64.76,0,1.36,535.32,31.2,448,32.54,148.13,77.72,50.31
20713,8,4,18,0,2.47,123.6,0,1.36,525.16,31.54,446.67,32.6,182.93,77.04,50.29
20714,8,4,18,15,2.47,74.65,0,1.36,562.15,31.26,427.4,32.41,160.6,77.46,50.24
20715,8,4,18,30,2.47,70.31,0,1.36,554.38,31.37,429.2,32.29,166.07,75.94,50.27
20716,8,4,18,45,2.46,71.72,0,1.356,570.39,31.94,428.87,32.34,175.8,79.64,50.2
20717,8,4,19,0,2.45,52.85,0,1.34,581.11,32.36,429,32.38,175.8,76.65,50.26
20718,8,4,19,15,2.44,93.83,0,1.325,584.03,32.18,427.67,32.44,177.87,80.44,50.37
20719,8,4,19,30,2.44,124.56,0,1.313,558.4,32.22,427.07,32.47,208.93,79.98,50.49
20720,8,4,19,45,2.44,81.25,0,1.294,631.52,33.76,427,32.47,177.47,77.51,50.35
20721,8,4,20,0,2.43,41.47,0.09,1.276,636.59,34.01,430.07,32.31,161.67,78.86,50.16
20722,8,4,20,15,2.42,38.3,0,1.257,633.32,33.97,430.53,32.27,137.93,70.04,49.89
20723,8,4,20,30,2.41,36.51,0.39,1.232,648.59,34.03,429.2,32.39,132.87,76.61,49.99
20724,8,4,20,45,2.39,41.47,0,1.21,639.84,34.03,432.07,32.2,134.67,72.38,49.96
20725,8,4,21,0,2.38,14.82,1.15,1.182,652.02,34.08,432.93,32.12,135.73,76.75,49.8
20726,8,4,21,15,2.37,7.09,2.83,1.149,642.74,34.12,431.33,32.22,135.27,76.68,49.88
20727,8,4,21,30,2.35,36.41,0,1.119,627.52,33.99,430.73,32.26,134.8,78.43,49.82
20728,8,4,21,45,2.34,103.25,0,1.094,620.4,34.09,430,32.28,195.8,75.01,50.24
20729,8,4,22,0,2.33,131.85,0,1.087,610.4,34.05,428.8,32.33,210.6,74.98,50.41
20730,8,4,22,15,2.33,188.23,0,1.075,617.74,34.01,427.8,32.42,210.73,27.03,50.39
20731,8,4,22,30,2.34,249.23,0,1.07,600.26,33.87,426.67,32.46,209,0.38,50.52
20732,8,4,22,45,2.36,231.77,0,1.07,580.95,32.04,425.93,32.57,207.47,0.12,50.65
20733,8,4,23,0,2.38,278.75,0,1.07,574.03,32.05,427.4,32.8,206,0,50.73
20734,8,4,23,15,2.4,304.59,0,1.07,553.04,32.29,445.27,32.7,207.2,0,50.64
20735,8,4,23,30,2.43,326.91,0,1.07,521.07,30.9,438.33,33.11,206.8,0,51.07
20736,8,4,23,45,2.45,340.43,0,1.07,515.92,30.65,439.67,33.05,206.8,0,51.1
20737,8,5,0,0,2.49,348.77,0,1.085,636.01,32.71,435.67,33.22,205.13,0,51.2
20738,8,5,0,15,2.52,402.71,0,1.136,669.57,33.96,437.67,33.14,205.27,0,51.18
20739,8,5,0,30,2.56,447.24,0,1.188,640.08,33.97,429.67,33.55,202.6,0,51.54
20740,8,5,0,45,2.6,446.37,0,1.247,637.35,34.08,426.67,33.78,200.6,0,51.78
20741,8,5,1,0,2.64,415.86,0,1.309,625.32,33.99,426.2,33.76,200.73,0,51.71
20742,8,5,1,15,2.68,417.48,0,1.374,638.19,33.95,426.93,33.76,200.87,0,51.61
20743,8,5,1,30,2.73,413.91,0,1.439,624.01,33.95,441.4,33.78,201.87,0,51.58
20744,8,5,1,45,2.77,424.09,0,1.504,640.89,33.97,441.27,33.93,200.33,0,51.93
20745,8,5,2,0,2.82,414.29,0,1.579,653.72,34.07,441.13,33.89,199.93,0,51.78
20746,8,5,2,15,2.86,402.29,0,1.656,621.53,34.01,440.6,33.93,200.13,0,51.94
20747,8,5,2,30,2.9,395.79,0,1.732,615.08,33.86,441.87,33.86,200.8,0,51.7
20748,8,5,2,45,2.94,357.44,0,1.805,580.12,31.98,444.2,33.76,201.27,0,51.62
20749,8,5,3,0,2.98,367.19,0,1.881,578.39,31.99,440.47,33.88,201,0,51.71
20750,8,5,3,15,3.02,381.46,0,1.943,575.72,31.97,438.87,33.99,200.27,0,51.86
20751,8,5,3,30,3.06,404.91,0,2.018,566.44,31.92,434.93,34.23,199.33,0,52.21
20752,8,5,3,45,3.1,430.37,0,2.095,550.44,30.87,434.33,34.32,199.2,0,52.17
20753,8,5,4,0,3.14,358.71,0,2.16,531.72,31.05,439.33,33.93,208.67,0,51.88
20754,8,5,4,15,3.18,450.19,0,2.227,557.16,31.9,429.2,34.59,306.13,0,53.39
20755,8,5,4,30,3.23,470.05,0,2.303,548.85,31.93,427.13,34.71,322.73,0,53.57
20756,8,5,4,45,3.28,397.38,0,2.376,558.68,31.95,433.87,34.33,257.27,0,52.51
20757,8,5,5,0,3.32,298.99,0,2.449,563.56,31.98,442,33.84,199.67,0,51.8
20758,8,5,5,15,3.35,244.99,0,2.521,547.94,32.01,444.93,33.67,202.2,0,51.57
20759,8,5,5,30,3.37,279.85,0,2.593,584.1,31.9,441,33.89,200.73,0,51.83
20760,8,5,5,45,3.39,317.33,0,2.667,563.29,32.01,439.87,33.98,200.2,0,51.96
20761,8,5,6,0,3.42,292.34,0,2.733,588.77,31.13,439.6,33.95,200.87,0,51.91
20762,8,5,6,15,3.45,254.59,0,2.789,584.85,31.54,442.07,33.79,200.87,0,51.79
20763,8,5,6,30,3.47,244.02,0,2.846,616.44,30.88,442.33,33.78,200.67,0,51.77
20764,8,5,6,45,3.48,386.34,0,2.893,521.3,28.37,429.4,34.49,363.53,0,53.77
20765,8,5,7,0,3.52,351.66,0,2.891,498.77,29.18,434.93,34.21,370.13,0,53.52
20766,8,5,7,15,3.56,329.24,0,2.872,597.37,31.62,435.67,34.13,368.27,0,53.4
20767,8,5,7,30,3.59,200.23,8.2,2.849,602.45,30.45,423.6,33.63,220,0,52.1
20768,8,5,7,45,3.6,0.67,68.83,2.805,629.35,29.88,410.33,33.04,18.6,0,50.46
20769,8,5,8,0,3.58,0,135.66,2.735,644.86,31.37,412.47,32.59,87.07,0,49.41
20770,8,5,8,15,3.54,0,252.47,2.637,659.17,32.31,429.07,31.93,169.6,29.64,48.37
20771,8,5,8,30,3.48,0,280.19,2.544,701.73,33.84,433.73,31.72,160,51.89,48.27
20772,8,5,8,45,3.43,0,291.04,2.436,728.4,33.07,436.07,31.58,164.8,64.61,48.13
20773,8,5,9,0,3.37,0,295.91,2.319,718.25,33.41,437.8,31.5,161.47,58.94,47.88
20774,8,5,9,15,3.31,0,311.29,2.199,757.6,32.02,442.4,31.22,168.93,56.1,47.7
20775,8,5,9,30,3.25,0,318.59,2.083,730.74,32.8,444.13,31.1,163.47,55.1,47.46
20776,8,5,9,45,3.18,0,257.76,1.975,713.97,33.67,434.73,31.65,116.2,56.77,48.68
20777,8,5,10,0,3.12,0,163.86,1.894,684.53,33.98,426.53,32.13,51.6,67.69,49.54
20778,8,5,10,15,3.09,0,143.38,1.829,685.46,34.04,425.4,32.25,49.2,68.83,49.6
20779,8,5,10,30,3.05,0,130.47,1.766,668.52,33.98,422.67,32.4,48.8,78.06,49.73
20780,8,5,10,45,3.01,0,120.42,1.713,657.3,33.98,426.07,32.2,48.13,69.15,49.58
20781,8,5,11,0,2.98,0,243.49,1.659,657.47,33.64,438.4,31.48,121.13,65.86,48.3
20782,8,5,11,15,2.92,0,211.41,1.605,645.46,33.22,437,31.59,86.13,66.48,48.62
20783,8,5,11,30,2.87,0,226.31,1.555,633.66,33.56,436.07,31.64,84.2,63.65,48.54
20784,8,5,11,45,2.82,0,216.68,1.522,625.28,33.78,436.27,31.56,83.13,64.51,48.42
20785,8,5,12,0,2.77,0,200.72,1.507,618.74,33.9,435.4,31.62,82.47,61.05,48.73
20786,8,5,12,15,2.73,0,147.15,1.493,613.8,33.99,429.67,31.94,77.47,63.05,49.19
20787,8,5,12,30,2.68,0,69,1.49,601.02,34.07,424.13,32.27,73,64.68,49.81
20788,8,5,12,45,2.65,0,59.17,1.481,586.87,33.99,425.33,32.29,72.8,67.7,49.77
20789,8,5,13,0,2.63,0,66.17,1.477,584.73,33.16,424.73,32.22,75.47,65.02,49.74
20790,8,5,13,15,2.61,1.25,4.77,1.457,542.38,30.99,423.4,32.37,113.27,71.66,49.97
20791,8,5,13,30,2.59,1.01,41.76,1.424,557.44,30.8,424.4,32.33,113.33,67.4,49.89
20792,8,5,13,45,2.56,0,46.05,1.389,573.24,30.93,425.4,32.25,112.6,70.24,49.84
20793,8,5,14,0,2.54,0,31.44,1.351,591.92,30.68,427.33,32.18,112.6,74.06,49.88
20794,8,5,14,15,2.52,0,18.43,1.311,610.27,30.33,425.73,32.27,111.67,76.31,49.48
20795,8,5,14,30,2.5,0,105.56,1.273,605.81,30.33,431.2,31.92,9.27,73.79,49.13
20796,8,5,14,45,2.47,0,110.34,1.233,596.04,30.84,431.4,31.89,10,72.65,49.24
20797,8,5,15,0,2.43,0,110.09,1.195,599.37,30.69,434.93,31.71,9.4,73.24,48.99
20798,8,5,15,15,2.4,17.94,43.55,1.165,605.75,33.29,426.27,32.22,43.73,71.17,49.76
20799,8,5,15,30,2.37,70.7,0,1.151,630.88,34.55,426.4,32.24,158.47,67.96,50.13
20800,8,5,15,45,2.36,75.08,0,1.13,621.9,34.56,427.07,32.22,148.33,69.19,50.05
20801,8,5,16,0,2.36,66.76,0,1.113,602.92,34.56,424.93,32.36,148,68.93,50.08
20802,8,5,16,15,2.35,82.17,0,1.11,571.11,34.31,423,32.41,148.47,69.89,49.98
20803,8,5,16,30,2.35,119.69,0,1.11,523.92,33.82,424.07,32.38,171.4,67.8,50.33
20804,8,5,16,45,2.34,131.47,0,1.11,534.43,33.93,425.67,32.31,180.87,68.07,50.14
20805,8,5,17,0,2.34,172.11,0,1.11,499.17,33.03,423.53,32.41,248.4,68.24,50.72
20806,8,5,17,15,2.35,239.57,0,1.111,487.7,31.38,420.93,32.59,296.53,72.59,51.11
20807,8,5,17,30,2.37,217.98,0,1.11,503.04,30.56,423.13,32.48,296.33,71.86,51.12
20808,8,5,17,45,2.38,218.41,0,1.107,536.38,30.68,425,32.43,274.53,74.54,50.88
20809,8,5,18,0,2.4,126.59,0,1.099,569.06,32.65,439.13,32.44,198,69.73,50.35
20810,8,5,18,15,2.4,110.35,0,1.091,554.38,33.33,439.27,32.46,197.33,69.87,50.39
20811,8,5,18,30,2.4,124.18,0,1.093,556.92,32.73,441.73,32.35,197.8,69.69,50.32
20812,8,5,18,45,2.4,117,0,1.094,575.87,32.56,439.6,32.44,197.87,71.59,50.29
20813,8,5,19,0,2.4,84.16,0,1.074,575.57,32.67,438.07,32.52,198.07,69.82,50.47
20814,8,5,19,15,2.39,70.61,0,1.067,606.08,34.07,440,32.39,198.27,68.84,50.33
20815,8,5,19,30,2.39,91.33,0,1.065,575.58,34.04,440.93,32.4,215.53,65.74,50.52
20816,8,5,19,45,2.38,208.62,0,1.067,604.03,34.04,437.07,32.59,290.2,69.5,51.12
20817,8,5,20,0,2.39,160.53,0,1.058,642.57,33.93,440.8,32.37,251.93,69.29,50.63
20818,8,5,20,15,2.4,23.14,0.53,1.03,650.73,34.03,441.07,32.35,130.73,69.32,49.82
