month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,month_day_hour_min,truth
12,12,19,0,2.4,0,350.51,1.235,125.26,19.76,265.33,30.07,124.2,0,47.32,33192,0
12,12,19,15,2.34,0,343.6,1.196,127.73,18.96,265.67,30.08,126.73,0,47.35,33193,0
12,12,19,30,2.27,0,368.39,1.149,127.74,18.66,269.47,29.79,127.27,0,47.11,33194,0
12,12,19,45,2.21,0,367.57,1.104,126.67,18.78,270.2,29.71,126.2,0,46.86,33195,0
12,12,20,0,2.14,0,390.72,1.069,126.42,18.49,273.47,29.38,126.4,0,46.48,33196,0
12,12,20,15,2.08,0,369.02,1.03,117.24,18.64,272.07,29.54,108.27,0,46.75,33197,0
12,12,20,30,2.01,37.23,74.99,0.993,165.21,20.09,249.8,31.31,246.93,0,50.79,33198,0
12,12,20,45,1.99,149.56,0,0.957,163.49,19.67,243.33,31.76,458.13,0,52.5,33199,0
12,12,21,0,2,214.71,0,0.927,157.29,19.77,245.67,32.1,479.73,0,52.9,33200,0
12,12,21,15,2.02,244.32,0,0.896,153.21,20.39,253.53,32.05,466.53,0,52.8,33201,0
12,12,21,30,2.05,276.22,0,0.862,142.56,20.35,250.87,32.27,464.33,0,52.91,33202,0
12,12,21,45,2.08,305.79,0,0.837,167.68,20.97,249.33,32.37,461.47,0,53.1,33203,0
12,12,22,0,2.12,323.13,0,0.835,186.84,21.18,247.53,32.52,457.2,0,53.24,33204,0
12,12,22,15,2.15,353.92,0,0.842,183.12,21.32,244.8,32.74,454.53,0,53.43,33205,0
12,12,22,30,2.19,357.59,0,0.841,184.86,21.32,241.87,32.98,452.53,0,53.56,33206,0
12,12,22,45,2.23,408.52,0,0.848,187.12,21.31,237.2,33.37,445.8,0,53.93,33207,0
12,12,23,0,2.29,424.15,0,0.861,294.87,20.72,236.6,33.4,443.47,0,53.94,33208,0
12,12,23,15,2.34,361.17,0,0.922,347.9,21.57,243.2,32.94,374.53,0,52.59,33209,0
12,12,23,30,2.39,304.92,0,0.967,337.1,21.83,245.47,32.79,269.47,0,51.65,33210,0
12,12,23,45,2.42,332.23,0,1.023,327.64,21.81,243.4,32.95,277.47,0,51.89,33211,0
12,13,0,0,2.46,338.11,0,1.091,365.66,21.74,242.93,32.96,276.87,0,51.9,33212,0
12,13,0,15,2.5,342.64,0,1.165,361.99,21.8,243.73,32.93,275.13,0,51.95,33213,0
12,13,0,30,2.54,346.45,0,1.235,363.41,21.84,240.6,33.17,273.27,0,52.16,33214,0
12,13,0,45,2.59,356.62,0,1.312,358.15,21.78,239.27,33.3,273.6,0,52.14,33215,0
12,13,1,0,2.63,354.51,0,1.386,357.03,21.8,239.2,33.27,272.87,0,52.21,33216,0
12,13,1,15,2.67,353.45,0,1.456,354.79,21.73,240.73,33.22,273.13,0,52.14,33217,0
12,13,1,30,2.71,352.25,0,1.527,352.61,21.76,238.2,33.4,272.87,0,52.24,33218,0
12,13,1,45,2.75,346.31,0,1.603,347.23,21.82,239.67,33.31,273.07,0,52.24,33219,0
12,13,2,0,2.79,319.87,0,1.677,344.25,21.8,241.47,33.21,275.8,0,52.03,33220,0
12,13,2,15,2.83,348.92,0,1.751,351.92,21.8,241.67,33.45,272.6,0,52.27,33221,0
12,13,2,30,2.87,442.66,0,1.823,342.25,20.13,259.4,34.2,314.4,0,53.47,33222,0
12,13,2,45,2.93,431.41,0,1.893,329.93,19.78,261.67,34.01,326,0,53.32,33223,0
12,13,3,0,2.98,427.43,0,1.958,333.69,19.8,259.4,34.18,323.67,0,53.51,33224,0
12,13,3,15,3.04,422.98,0,2.031,340.89,19.66,260.93,34.03,324.07,0,53.43,33225,0
12,13,3,30,3.09,416.23,0,2.111,338.59,19.72,258.4,34.21,322.73,0,53.44,33226,0
12,13,3,45,3.14,422.98,0,2.178,311.75,18.78,258,34.27,321.2,0,53.56,33227,0
12,13,4,0,3.19,411.99,0,2.237,302.02,18.65,259.8,34.15,321.4,0,53.5,33228,0
12,13,4,15,3.24,396.99,0,2.291,305.15,18.75,259.07,34.13,322.6,0,53.43,33229,0
12,13,4,30,3.29,375.68,0,2.339,316.8,18.63,259.8,34.05,323.07,0,53.34,33230,0
12,13,4,45,3.33,360.1,0,2.399,307.25,18.69,261.27,33.96,322.93,0,53.34,33231,0
12,13,5,0,3.38,328.9,0,2.455,324.1,18.68,264.8,33.69,321.8,0,53.1,33232,0
12,13,5,15,3.42,307.19,0,2.512,306.27,17.68,265,33.61,325.47,0,53.07,33233,0
12,13,5,30,3.45,277.19,0,2.566,310.3,17.59,263.67,33.71,327.2,0,52.98,33234,0
12,13,5,45,3.48,228.34,0,2.599,246.81,19.07,259.07,33.4,329.4,0,52.71,33235,0
12,13,6,0,3.5,162.13,0,2.601,190.58,20.2,252.33,33.24,333.07,0,52.63,33236,0
12,13,6,15,3.51,148.73,0,2.586,203.98,21.69,253.67,33.17,384.07,0,53.22,33237,0
12,13,6,30,3.52,146.69,0,2.581,228.17,21.65,258.07,33.18,402,0,53.27,33238,0
12,13,6,45,3.53,145.97,0,2.572,230.95,21.78,256.8,33.29,403.4,0,53.3,33239,0
12,13,7,0,3.54,126.25,0,2.56,229.64,21.82,258.47,33.16,404.93,0,53.19,33240,0
12,13,7,15,3.55,82.12,0,2.54,229.51,21.52,258.07,33.16,407.07,0,53.22,33241,0
12,13,7,30,3.55,87.28,0,2.522,232.59,21.63,259.13,33.13,406.2,0,53.18,33242,0
12,13,7,45,3.55,127.46,0,2.504,230.63,21.61,257.33,33.25,403.4,0,53.26,33243,0
12,13,8,0,3.56,139.27,0,2.495,229.54,21.61,258.8,33.14,405.53,0,53.26,33244,0
12,13,8,15,3.57,122.06,0,2.475,231.21,21.48,259.53,33.12,404.53,0,53.21,33245,0
12,13,8,30,3.58,125.23,0,2.449,231.43,21.67,259.33,33.14,405.07,0,53.25,33246,0
12,13,8,45,3.58,145.55,0,2.432,231.69,21.36,256.93,33.29,405.2,0,53.26,33247,0
12,13,9,0,3.59,126.5,0,2.412,231.7,21.5,258.27,33.14,403.4,0,53.27,33248,0
12,13,9,15,3.59,134.79,0,2.395,229.16,21.56,257.8,33.2,404.47,0,53.18,33249,0
12,13,9,30,3.6,127.17,0,2.381,229.96,21.67,257.93,33.16,400.2,0,53.28,33250,0
12,13,9,45,3.61,113.77,0,2.367,230.85,21.52,257.07,33.22,404.87,0,53.22,33251,0
12,13,10,0,3.61,108.57,0,2.362,227.83,21.69,257.4,33.2,403,0,53.21,33252,0
12,13,10,15,3.62,127.84,0,2.343,229.02,21.75,256.27,33.3,402.47,0,53.29,33253,0
12,13,10,30,3.63,142.47,0,2.335,228.12,21.66,257.27,33.22,403,0,53.29,33254,0
12,13,10,45,3.64,140.24,0,2.315,228.53,21.65,255.73,33.31,400.6,0,53.37,33255,0
12,13,11,0,3.65,22.62,241.51,2.291,162.58,19.38,255.07,31.82,181.07,0,49.4,33256,0
12,13,11,15,3.61,0,340.77,2.231,139.42,19.99,254.87,31.3,138.6,0,48.51,33257,0
12,13,11,30,3.54,0,315.21,2.186,139.63,20.33,255.8,31.29,138.87,0,48.76,33258,0
12,13,11,45,3.49,0,316.89,2.151,140.56,19.97,255.13,31.31,138.93,0,48.79,33259,0
12,13,12,0,3.43,0,333.19,2.119,139.84,20.26,255.93,31.2,138.53,0,48.43,33260,0
12,13,12,15,3.37,0,320.08,2.073,140.35,20.14,256.47,31.16,139.13,0,48.56,33261,0
12,13,12,30,3.31,0,327.88,2.014,141.86,19.54,256.87,31.12,140.13,0,48.63,33262,0
12,13,12,45,3.25,0,319.12,1.976,140.38,19.9,257.67,31.08,140,0,48.29,33263,0
12,13,13,0,3.19,0,321.91,1.934,140.06,20.06,259.27,30.95,139.4,0,48.31,33264,0
12,13,13,15,3.13,0,348.9,1.899,139.27,20.32,262.33,30.67,138.07,0,47.97,33265,0
12,13,13,30,3.06,0,349.73,1.871,138.98,20.22,262.2,30.67,138.07,0,47.77,33266,0
12,13,13,45,3,0,340.71,1.835,139.39,20.05,264.33,30.56,138.53,0,47.85,33267,0
12,13,14,0,2.94,0,326.59,1.795,139.33,20.06,263,30.6,138.87,0,47.96,33268,0
12,13,14,15,2.88,0,323.68,1.767,139.46,20.02,256.27,30.54,139,0,47.84,33269,0
12,13,14,30,2.82,0,306.87,1.722,140.32,19.89,253.93,30.72,139.07,0,48.14,33270,0
12,13,14,45,2.76,0,302.19,1.697,138.65,20.2,255.8,30.61,137.67,0,47.89,33271,0
12,13,15,0,2.7,0,284.72,1.667,139.56,19.94,254,30.73,138.13,0,48.1,33272,0
12,13,15,15,2.65,0,280.77,1.642,138.91,20.29,253.93,30.72,138.4,0,47.95,33273,0
12,13,15,30,2.6,0,267.56,1.611,139.08,20.5,254.2,30.74,138.4,0,48.24,33274,0
12,13,15,45,2.54,0,263.16,1.579,139.14,20.27,253.4,30.8,138.6,0,48.14,33275,0
12,13,16,0,2.49,0,269.47,1.543,138.64,20.42,252.93,30.82,137.73,0,47.97,33276,0
12,13,16,15,2.44,0,282.55,1.511,138.99,20.33,253.8,30.7,137.73,0,47.95,33277,0
12,13,16,30,2.39,0,258.3,1.489,138.39,20.48,254.47,30.64,137.73,0,48.02,33278,0
12,13,16,45,2.34,0,264.19,1.463,138.65,20.52,256.33,30.55,137.07,0,47.89,33279,0
12,13,17,0,2.29,0,279.66,1.436,139.1,20.11,256.53,30.55,137.93,0,47.94,33280,0
12,13,17,15,2.23,0,251.25,1.41,123.29,19.82,257.73,30.47,123.47,0,47.86,33281,0
12,13,17,30,2.19,0,254.63,1.37,110.94,18.88,258.07,30.44,110.07,0,47.83,33282,0
12,13,17,45,2.14,0,258.2,1.343,110.19,18.65,255.87,30.54,108.67,0,48.1,33283,0
12,13,18,0,2.09,0,269.38,1.307,108.9,18.47,261.07,30.17,108.47,0,47.52,33284,0
12,13,18,15,2.03,0,290.27,1.271,109.45,17.54,263.13,30.01,108.73,0,47.29,33285,0
12,13,18,30,1.98,0,292.88,1.237,109.22,16.93,267,29.7,109.13,0,46.94,33286,0
12,13,18,45,1.92,0,294.65,1.195,104.21,19.33,267.93,29.63,103.87,0,46.8,33287,0
12,13,19,0,1.86,0,276.19,1.151,97.81,19.19,263.73,29.91,94.33,0,47.31,33288,0
12,13,19,15,1.81,139.71,25.36,1.113,139.9,20.65,244.47,31.4,331.73,0,51.37,33289,0
12,13,19,30,1.81,259.02,0,1.096,165.26,20.7,235.27,31.71,515.33,0,53.22,33290,0
12,13,19,45,1.84,221.56,0,1.071,169.79,20.61,239.13,31.51,511.6,0,53.03,33291,0
12,13,20,0,1.86,215.77,0,1.047,170.74,20.81,240.87,31.68,511.8,0,53.11,33292,0
12,13,20,15,1.88,245.07,0,1.029,147.94,20.45,240.8,31.74,509.87,0,53.17,33293,0
12,13,20,30,1.9,261.87,0,1.001,139.43,20.02,240.6,31.82,506.8,0,53.24,33294,0
12,13,20,45,1.92,282.25,0,0.971,142.15,20.43,252.53,31.99,504.93,0,53.28,33295,0
12,13,21,0,1.95,258.97,0,0.949,208.27,21.6,256.27,32.07,484.53,0,53.01,33296,0
12,13,21,15,1.97,267.85,0,0.947,220.85,21.62,259.13,31.93,457.53,0,52.74,33297,0
12,13,21,30,2,268.17,0,0.937,193.4,21.17,258.07,32.01,424,0,52.45,33298,0
12,13,21,45,2.03,302.39,0,0.922,156.06,20.75,255.6,32.19,418.73,0,52.51,33299,0
12,13,22,0,2.06,334.14,0,0.897,161.99,20.62,253.53,32.35,416,0,52.7,33300,0
12,13,22,15,2.09,354.7,0,0.87,150.98,20.78,251.4,32.56,415.27,0,52.86,33301,0
12,13,22,30,2.13,373.01,0,0.835,169.32,21.24,249.4,32.7,414.73,0,52.99,33302,0
12,13,22,45,2.17,411.76,0,0.803,183.78,21.71,244,33.12,409.73,0,53.27,33303,0
12,13,23,0,2.22,420.57,0,0.801,302.71,21.18,245.4,33.01,405.73,0,53.27,33304,0
12,13,23,15,2.27,328.53,0,0.872,366.39,21.73,250.27,32.63,292.93,0,51.69,33305,0
12,13,23,30,2.3,344.51,0,0.957,359.39,21.77,250.13,32.66,281.2,0,51.67,33306,0
12,13,23,45,2.34,338.87,0,1.039,358.99,21.78,249.13,32.74,281.13,0,51.77,33307,0
12,14,0,0,2.37,328.25,0,1.131,367.46,21.71,249.13,32.72,282.33,0,51.68,33308,0
12,14,0,15,2.41,334.59,0,1.231,352.95,21.46,248.2,32.79,280.67,0,51.71,33309,0
12,14,0,30,2.45,342.3,0,1.327,350.75,20.69,248.67,32.8,280.07,0,51.84,33310,0
12,14,0,45,2.48,349.09,0,1.4,355.06,20.73,246.4,32.98,278.27,0,51.85,33311,0
12,14,1,0,2.52,342.49,0,1.472,368.33,20.84,246.6,32.96,280.07,0,51.9,33312,0
12,14,1,15,2.56,334.01,0,1.56,363.94,20.67,245.67,33.03,281.53,0,51.86,33313,0
12,14,1,30,2.59,345.87,0,1.639,352.75,20.73,248.2,32.87,276.47,0,51.92,33314,0
12,14,1,45,2.63,348.09,0,1.695,343.72,20.67,245.2,33.06,278.67,0,51.93,33315,0
12,14,2,0,2.67,326.29,0,1.749,355.69,20.71,254.33,33.05,281.07,0,51.76,33316,0
12,14,2,15,2.7,337.09,0,1.819,363.39,20.8,258.47,33.07,277.87,0,51.96,33317,0
12,14,2,30,2.74,352.05,0,1.896,350.07,20.75,257.13,33.19,277.27,0,52,33318,0
12,14,2,45,2.78,368.55,0,1.977,344.96,20.71,256.33,33.26,274.93,0,52.28,33319,0
12,14,3,0,2.82,341.1,0,2.057,350.61,20.65,257.27,33.16,277.67,0,52.12,33320,0
12,14,3,15,2.85,343.47,0,2.137,351,20.75,256.8,33.18,275.47,0,52.19,33321,0
12,14,3,30,2.89,352.37,0,2.191,348.94,20.82,255.07,33.31,274.6,0,52.19,33322,0
12,14,3,45,2.93,343.55,0,2.269,343.93,20.69,254.33,33.39,275.33,0,52.29,33323,0
12,14,4,0,2.97,339.99,0,2.339,340.68,20.69,254.8,33.38,275.33,0,52.31,33324,0
12,14,4,15,3,291.57,0,2.413,349.17,20.73,259.73,32.97,282.6,0,51.88,33325,0
12,14,4,30,3.03,360.16,0,2.492,346.85,19.89,252.93,33.5,325.87,0,52.93,33326,0
12,14,4,45,3.07,367.53,0,2.574,359.12,19.48,252,33.59,332.87,0,53.03,33327,0
12,14,5,0,3.11,340.66,0,2.64,312.08,17.66,254.53,33.41,333.13,0,52.84,33328,0
12,14,5,15,3.14,296.65,0,2.699,307.15,17.67,257.67,33.16,335,0,52.71,33329,0
12,14,5,30,3.18,287.28,0,2.76,308.6,17.67,258.07,33.11,337.53,0,52.73,33330,0
12,14,5,45,3.21,270.55,0,2.807,254.24,19.56,257.27,33.19,354.93,0,52.73,33331,0
12,14,6,0,3.23,228.58,0,2.819,200.29,20.82,260.07,32.96,411.8,0,53.09,33332,0
12,14,6,15,3.26,161.89,0,2.827,219.37,20.69,259.53,32.99,410.73,0,53.1,33333,0
12,14,6,30,3.26,152.97,0,2.821,229.2,20.2,260.8,32.89,411.87,0,53.03,33334,0
12,14,6,45,3.27,131.61,0,2.822,212.5,20.67,260.6,32.87,411.87,0,53.09,33335,0
12,14,7,0,3.28,116.13,0,2.809,181.14,20.68,260.73,32.89,414,0,53.07,33336,0
12,14,7,15,3.28,76.78,0,2.793,193.42,20.71,261.67,32.81,417.2,0,52.99,33337,0
12,14,7,30,3.28,96.13,0,2.764,189.66,20.66,260.8,32.9,418.73,0,53.07,33338,0
12,14,7,45,3.28,126.45,0,2.747,182.15,20.79,259.8,32.97,417.93,0,53.16,33339,0
12,14,8,0,3.29,137.11,0,2.721,180.36,20.8,260.73,32.89,416.27,0,53.14,33340,0
12,14,8,15,3.3,124.03,0,2.707,184.81,20.64,261.8,32.8,420.33,0,53.12,33341,0
12,14,8,30,3.3,138.93,0,2.674,218.97,20.96,253.73,32.94,445.47,0,53.37,33342,0
12,14,8,45,3.31,157.51,0,2.607,229.93,20.89,250.87,33.1,445.73,0,53.6,33343,0
12,14,9,0,3.32,157.55,0,2.583,219.29,21.28,254,32.92,443.6,0,53.51,33344,0
12,14,9,15,3.32,156.25,0,2.557,216.94,21.1,252.93,32.97,444.07,0,53.49,33345,0
12,14,9,30,3.34,143.81,0,2.533,221.07,21.33,254.2,32.9,445.33,0,53.42,33346,0
12,14,9,45,3.34,163.52,0,2.517,213.87,21.34,253.13,33.02,445.33,0,53.43,33347,0
12,14,10,0,3.35,151.61,0,2.511,215.09,21.22,254.4,32.9,437.2,0,53.33,33348,0
12,14,10,15,3.36,154.99,0,2.488,217.89,21.06,252.47,33.05,424.4,0,53.19,33349,0
12,14,10,30,3.37,149.73,0,2.465,213.17,21.18,254.53,32.88,425.07,0,53.21,33350,0
12,14,10,45,3.38,181.95,0,2.443,211.8,21.31,250.67,33.18,421.4,0,53.34,33351,0
12,14,11,0,3.39,192.58,0,2.4,209.98,21.22,249.67,33.21,420.4,0,53.43,33352,0
12,14,11,15,3.41,182.44,0,2.356,211.67,21.34,253.2,33.01,421.33,0,53.27,33353,0
12,14,11,30,3.42,188.71,0,2.321,211.48,21.31,250.47,33.19,422.33,0,53.45,33354,0
12,14,11,45,3.44,182.1,0,2.323,202.65,21.15,251.13,33.13,423.93,0,53.35,33355,0
12,14,12,0,3.45,188.33,0,2.309,202.02,21.16,249.93,33.25,422.2,0,53.44,33356,0
12,14,12,15,3.47,178.45,0,2.12,202.19,21.32,251,33.16,421.8,0,53.41,33357,0
12,14,12,30,3.48,109.98,0,2.131,202.66,21.35,252.8,33.01,336.73,0,52.44,33358,0
12,14,12,45,3.48,77.25,0,2.119,201.91,21.36,253.07,33.03,289.53,0,52.14,33359,0
12,14,13,0,3.48,66.79,0.15,2.095,200.98,21.29,252.07,33.1,289,0,52.17,33360,0
12,14,13,15,3.48,47.11,0,2.089,207.78,21.33,253.07,32.98,290.2,0,52.14,33361,0
12,14,13,30,3.47,31.43,16.83,2.068,203.98,21.05,255.4,32.82,271.47,0,51.64,33362,0
12,14,13,45,3.46,0,263.89,2.041,126.91,18.93,271.73,31.48,117.13,0,48.46,33363,0
12,14,14,0,3.41,0,317.57,2.001,129.31,18.82,274.47,31.07,128.33,0,48.46,33364,0
12,14,14,15,3.35,0,306.07,1.951,131.65,17.95,261.6,31.25,130.67,0,48.7,33365,0
12,14,14,30,3.29,0,286.22,1.903,128.88,19.06,261.93,31.24,128.27,0,48.47,33366,0
12,14,14,45,3.23,0,282.03,1.874,128.5,19.57,260.6,31.33,127.67,0,48.63,33367,0
12,14,15,0,3.18,0,294.53,1.863,128.46,19.19,261.67,31.24,127.47,0,48.39,33368,0
12,14,15,15,3.12,0,257.66,1.837,128.15,19.97,260.33,31.33,127.13,0,48.73,33369,0
12,14,15,30,3.07,0,244.94,1.782,128.31,19.88,255.47,31.48,127.6,0,48.69,33370,0
12,14,15,45,3.02,0,243.49,1.739,127.95,20.09,251.2,31.4,127.27,0,48.7,33371,0
12,14,16,0,2.97,0,251.65,1.74,128.64,19.71,252.53,31.31,127.13,0,48.67,33372,0
12,14,16,15,2.92,0,241.23,1.719,127.32,20.1,253.67,31.23,126.73,0,48.41,33373,0
12,14,16,30,2.87,0,241.71,1.693,127.48,20.26,253.53,31.27,126.47,0,48.71,33374,0
12,14,16,45,2.82,0,249.91,1.657,127.67,19.99,254.87,31.17,126.13,0,48.54,33375,0
12,14,17,0,2.77,0,249.82,1.578,128.28,19.67,257.67,30.97,127.2,0,48.43,33376,0
12,14,17,15,2.72,0,273.29,1.551,127.5,19.86,259.07,30.82,125.87,0,48.35,33377,0
12,14,17,30,2.67,0,262.3,1.533,127.22,20.03,259.07,30.87,126,0,48.18,33378,0
12,14,17,45,2.62,0,298.43,1.512,126.48,20.05,262.8,30.55,125.2,0,48,33379,0
12,14,18,0,2.56,0,315.67,1.488,125.64,19.91,264.93,30.39,125.07,0,47.44,33380,0
12,14,18,15,2.5,0,327.74,1.459,128.71,18.51,265.93,30.25,128.47,0,47.47,33381,0
12,14,18,30,2.44,0,332.71,1.425,127.72,18.89,267.6,30.12,126.67,0,47.37,33382,0
12,14,18,45,2.38,0,340.17,1.381,128.81,18.28,269.27,30.02,128.07,0,47.28,33383,0
12,14,19,0,2.31,0,336.52,1.337,126.36,19.56,269,29.97,124.93,0,47.33,33384,0
12,14,19,15,2.25,0,318.91,1.306,127.2,19.23,263.07,30.12,126.47,0,47.48,33385,0
12,14,19,30,2.19,0,294.66,1.251,119.12,19.17,260.2,30.31,117.67,0,47.81,33386,0
12,14,19,45,2.13,0,332.37,1.213,103.95,16.25,265.73,29.83,103.13,0,47.21,33387,0
12,14,20,0,2.07,0,331.35,1.164,98.34,18.37,264.73,29.86,97.07,0,47.32,33388,0
12,14,20,15,2.01,0,266.06,1.097,82.08,18.32,259.13,30.35,81.73,0,47.96,33389,0
12,14,20,30,1.96,0,228.41,1.041,44.84,17.8,258.2,30.42,44.13,0,48.16,33390,0
12,14,20,45,1.91,96.59,20.74,0.99,0,15.65,241.07,31.71,276.67,0,51.59,33391,0
12,14,21,0,1.9,235.05,0,0.911,147.86,20.57,241.27,31.69,514.6,0,53.09,33392,0
12,14,21,15,1.93,279.46,0,0.865,151.28,20.31,238.47,31.96,509.6,0,53.38,33393,0
12,14,21,30,1.95,310.76,0,0.843,140.7,20.5,234.8,32.22,508.27,0,53.55,33394,0
12,14,21,45,1.99,339.26,0,0.817,172.27,20.93,234.87,32.48,503,0,53.71,33395,0
12,14,22,0,2.03,377.46,0,0.791,180.55,21.21,253.73,32.71,497.93,0,53.91,33396,0
12,14,22,15,2.07,401.85,0,0.777,184.84,21.12,250.6,32.95,493.27,0,54.09,33397,0
12,14,22,30,2.12,438.41,0,0.763,183.63,21.2,247.53,33.2,484.6,0,54.3,33398,0
12,14,22,45,2.17,465.28,0,0.762,175.84,21.37,245.47,33.41,471.53,0,54.48,33399,0
12,14,23,0,2.22,465.23,0,0.779,306.26,20.7,242.8,33.55,476.07,0,54.56,33400,0
12,14,23,15,2.28,310.37,0,0.817,363.03,20.69,257.73,32.43,267.27,0,51.14,33401,0
12,14,23,30,2.31,320.52,0,0.876,366.97,20.66,255.67,32.6,256.93,0,51.43,33402,0
12,14,23,45,2.35,333.71,0,0.994,366.24,20.62,253.2,32.78,256.47,0,51.63,33403,0
12,15,0,0,2.39,334.59,0,1.08,377,20.79,252.13,32.86,259.27,0,51.59,33404,0
12,15,0,15,2.42,345.93,0,1.153,345.95,20.65,250.67,33.01,254.2,0,51.86,33405,0
12,15,0,30,2.46,337.97,0,1.219,325.86,20.69,252.13,32.92,259.2,0,51.67,33406,0
12,15,0,45,2.5,371.81,0,1.283,315.9,20.65,248.87,33.15,273.2,0,52.24,33407,0
12,15,1,0,2.54,402.11,0,1.349,329.16,20.69,244.13,33.46,308.73,0,52.67,33408,0
12,15,1,15,2.59,408.04,0,1.41,326.52,20.7,245.4,33.42,305.07,0,52.73,33409,0
12,15,1,30,2.64,404.66,0,1.477,325.86,20.66,244.93,33.48,305.47,0,52.68,33410,0
12,15,1,45,2.69,409.29,0,1.541,309.97,20.68,244.2,33.54,306.13,0,52.69,33411,0
12,15,2,0,2.73,394.44,0,1.61,311.37,20.67,243.4,33.59,305.73,0,52.76,33412,0
12,15,2,15,2.78,381.65,0,1.677,313.2,20.67,245.27,33.46,310.2,0,52.45,33413,0
12,15,2,30,2.83,408.57,0,1.743,318.9,20.73,241.53,33.78,302.8,0,52.97,33414,0
12,15,2,45,2.87,416.82,0,1.81,312.69,20.71,242.2,33.75,304.87,0,52.87,33415,0
12,15,3,0,2.92,405.28,0,1.876,321.35,20.69,239.6,33.93,304.33,0,53.06,33416,0
12,15,3,15,2.97,403.31,0,1.937,313.88,20.73,240.8,33.87,301.8,0,53.06,33417,0
12,15,3,30,3.02,388.36,0,2,310.45,20.68,243.87,33.63,307.47,0,52.86,33418,0
12,15,3,45,3.06,397.99,0,2.073,309.3,20.71,240.07,33.96,303,0,53.23,33419,0
12,15,4,0,3.11,391.45,0,2.135,315.4,20.63,249.8,33.78,316.13,0,53.06,33420,0
12,15,4,15,3.15,390.33,0,2.219,345.01,20.73,265.67,33.87,318,0,53.15,33421,0
12,15,4,30,3.2,392.13,0,2.29,324.08,20.71,264.87,33.97,314.13,0,53.28,33422,0
12,15,4,45,3.24,360.97,0,2.353,326.43,20.67,265.27,33.93,318.07,0,53.13,33423,0
12,15,5,0,3.29,341.67,0,2.415,333.54,20.69,267.87,33.77,320.6,0,53.03,33424,0
12,15,5,15,3.32,310.65,0,2.473,347.83,20.76,268.67,33.65,320,0,52.99,33425,0
12,15,5,30,3.36,279.28,0,2.541,347.67,20.71,271.33,33.39,321,0,52.7,33426,0
12,15,5,45,3.39,243.63,0,2.585,248.13,20.39,271.2,33.37,324.2,0,52.78,33427,0
12,15,6,0,3.42,140.96,34.48,2.581,189.51,20.12,264.87,32.88,254.13,0,51.68,33428,0
12,15,6,15,3.42,0,324.18,2.549,136.57,19.54,267.2,31.08,135.67,0,48.27,33429,0
12,15,6,30,3.36,0,337.81,2.515,139.83,19.69,268.73,30.93,138.4,0,48.09,33430,0
12,15,6,45,3.3,0,332.46,2.463,141.34,19.44,267.13,31.06,139.87,0,48.41,33431,0
12,15,7,0,3.23,0,366.31,2.395,142.95,18.24,272.67,30.61,142.4,0,47.66,33432,0
12,15,7,15,3.16,0,399.65,2.347,140.77,18.86,276.33,30.19,139.33,0,47.5,33433,0
12,15,7,30,3.09,0,391.87,2.326,140.56,19.06,275.53,30.29,139.2,0,47.42,33434,0
12,15,7,45,3.02,0,362.47,2.274,139.72,19.28,268.27,30.44,138.8,0,47.54,33435,0
12,15,8,0,2.96,0,380.74,2.228,139.09,19.41,270,30.07,138.6,0,47.17,33436,0
12,15,8,15,2.89,0,385.82,2.174,139.32,19.62,270.47,30.03,138.2,0,47.54,33437,0
12,15,8,30,2.82,0,402.63,2.134,138.43,19.22,274.13,29.7,137.4,0,46.9,33438,0
12,15,8,45,2.75,0,338.39,2.103,138.21,19.01,264,30.5,116.6,0,47.9,33439,0
12,15,9,0,2.68,21.91,105.14,2.081,247.33,22.63,249.07,31.63,213.53,0,50.76,33440,0
12,15,9,15,2.65,84.44,0,2.087,288.1,22.68,238.73,32.41,389.87,0,52.12,33441,0
12,15,9,30,2.65,101.85,0,2.089,277.74,22.63,241.67,32.24,389,0,52.1,33442,0
12,15,9,45,2.66,108.81,0,2.088,274.13,22.69,241.47,32.34,387.93,0,52.14,33443,0
12,15,10,0,2.66,118.91,0,2.084,280.23,22.67,241.07,32.36,386.8,0,52.17,33444,0
12,15,10,15,2.67,110.93,0,2.099,224.55,20.72,241.73,32.29,388.4,0,52.12,33445,0
12,15,10,30,2.67,111.17,0,2.076,170.71,20.3,240.87,32.35,386.93,0,52.19,33446,0
12,15,10,45,2.67,136.04,0,2.05,154.22,20.28,240.13,32.41,387.07,0,52.29,33447,0
12,15,11,0,2.68,149.11,0,2.023,145.06,20.18,241.13,32.36,389.33,0,52.23,33448,0
12,15,11,15,2.69,159.29,0,2.003,151.57,20.03,244.93,32.1,391.13,0,52.18,33449,0
12,15,11,30,2.7,160.2,0,1.949,164.79,20.22,241.33,32.37,385.67,0,52.09,33450,0
12,15,11,45,2.71,175.05,0,1.91,175.81,20.44,241.93,32.36,419.87,0,52.71,33451,0
12,15,12,0,2.73,185.38,0,1.895,191.77,20.7,240,32.46,447.53,0,53,33452,0
12,15,12,15,2.74,217.92,0,1.867,170.59,20.8,240.27,32.52,484.4,0,53.48,33453,0
12,15,12,30,2.76,229.22,0,1.843,166.08,20.78,244.13,32.61,483.87,0,53.59,33454,0
